step,removed_original_index,n_nodes_before,n_nodes_after,coverage_before,coverage_after,delta_coverage,isolated_before,isolated_after,delta_isolated,gcc_before,gcc_after,delta_gcc,removed_lat,removed_lon
168,167,74,73,0.5540540540540541,0.547945205479452,-0.006108848574602033,33,33,0,0.6621621621621622,0.6575342465753424,-0.004627915586819742,37.3342037,126.9803959
169,168,73,72,0.547945205479452,0.5277777777777778,-0.020167427701674234,33,34,1,0.6575342465753424,0.6666666666666666,0.0091324200913242,34.7779866,127.6947367
170,169,72,71,0.5277777777777778,0.5070422535211268,-0.02073552425665104,34,35,1,0.6666666666666666,0.6619718309859155,-0.0046948356807511304,36.9719802,126.6974613
171,170,71,70,0.5070422535211268,0.5142857142857142,0.007243460764587484,35,34,-1,0.6619718309859155,0.6571428571428571,-0.0048289738430583595,36.3223492,127.4713967
172,171,70,69,0.5142857142857142,0.5217391304347826,0.007453416149068359,34,33,-1,0.6571428571428571,0.6666666666666666,0.00952380952380949,37.749173,128.8735587
173,172,69,68,0.5217391304347826,0.5147058823529411,-0.00703324808184147,33,33,0,0.6666666666666666,0.6617647058823529,-0.004901960784313708,37.2474296,126.8903782
174,173,68,67,0.5147058823529411,0.4776119402985075,-0.037093942054433615,33,35,2,0.6617647058823529,0.6716417910447762,0.00987708516242325,35.5049086,129.3201357
175,174,67,66,0.4776119402985075,0.48484848484848486,0.007236544549977353,35,34,-1,0.6716417910447762,0.6818181818181818,0.010176390773405597,35.2113633,128.5891978
176,175,66,65,0.48484848484848486,0.49230769230769234,0.007459207459207473,34,33,-1,0.6818181818181818,0.6923076923076923,0.010489510489510523,35.1890404,128.722479
177,176,65,64,0.49230769230769234,0.5,0.007692307692307665,33,32,-1,0.6923076923076923,0.6875,-0.004807692307692291,36.5535731,128.6445943
178,177,64,63,0.5,0.5079365079365079,0.007936507936507908,32,31,-1,0.6875,0.6984126984126984,0.010912698412698374,36.3348412,126.5933882
179,178,63,62,0.5079365079365079,0.5161290322580645,0.008192524321556593,31,30,-1,0.6984126984126984,0.7096774193548387,0.011264720942140372,33.5253268,126.6774864
180,179,62,61,0.5161290322580645,0.47540983606557374,-0.04071919619249076,30,32,2,0.7096774193548387,0.7213114754098361,0.011634056054997344,35.2231444,129.2122454
181,180,61,60,0.47540983606557374,0.4666666666666667,-0.008743169398907069,32,32,0,0.7213114754098361,0.7166666666666667,-0.004644808743169415,37.2340565,127.1054002
182,181,60,59,0.4666666666666667,0.4576271186440678,-0.009039548022598876,32,32,0,0.7166666666666667,0.711864406779661,-0.0048022598870056665,37.4320498,126.6244469
183,182,59,58,0.4576271186440678,0.4482758620689655,-0.009351256575102274,32,32,0,0.711864406779661,0.7068965517241379,-0.004967855055523107,36.9731023,126.8392882
184,183,58,57,0.4482758620689655,0.42105263157894735,-0.02722323049001818,32,33,1,0.7068965517241379,0.7017543859649122,-0.005142165759225659,37.2898682,126.8732499
185,184,57,56,0.42105263157894735,0.4285714285714286,0.007518796992481258,33,32,-1,0.7017543859649122,0.7142857142857143,0.01253132832080206,34.9825897,127.4868731
186,185,56,55,0.4285714285714286,0.4181818181818182,-0.010389610389610393,32,32,0,0.7142857142857143,0.7090909090909091,-0.0051948051948051965,36.9451338,126.8069895
187,186,55,54,0.4181818181818182,0.40740740740740744,-0.01077441077441077,32,32,0,0.7090909090909091,0.7037037037037037,-0.005387205387205385,37.6781372,126.8847153
188,187,54,53,0.40740740740740744,0.37735849056603776,-0.030048916841369677,32,33,1,0.7037037037037037,0.7169811320754716,0.01327742837176793,35.2902789,129.09689
189,188,53,52,0.37735849056603776,0.34615384615384615,-0.031204644412191618,33,34,1,0.7169811320754716,0.7115384615384616,-0.005442670537010086,36.0095296,128.2603114
190,189,52,51,0.34615384615384615,0.3529411764705882,0.006787330316742057,34,33,-1,0.7115384615384616,0.9215686274509803,0.21003016591251877,35.2306637,129.1246081
191,190,51,50,0.3529411764705882,0.28,-0.07294117647058818,33,36,3,0.9215686274509803,0.92,-0.0015686274509802978,35.8698034,127.1087324
192,191,50,49,0.28,0.2857142857142857,0.005714285714285672,36,35,-1,0.92,0.9183673469387755,-0.0016326530612245094,35.5426539,129.3551198
193,192,49,48,0.2857142857142857,0.27083333333333337,-0.014880952380952328,35,35,0,0.9183673469387755,0.9166666666666666,-0.001700680272108901,37.2563433,126.9704946
194,193,48,47,0.27083333333333337,0.25531914893617025,-0.015514184397163122,35,35,0,0.9166666666666666,0.9148936170212766,-0.0017730496453900457,35.9218105,128.8406827
195,194,47,46,0.25531914893617025,0.26086956521739135,0.005550416281221104,35,34,-1,0.9148936170212766,0.9130434782608695,-0.0018501387604070718,35.8892437,127.1056852
196,195,46,45,0.26086956521739135,0.2222222222222222,-0.03864734299516914,34,35,1,0.9130434782608695,0.9111111111111111,-0.0019323671497584183,36.0960048,128.3889797
197,196,45,44,0.2222222222222222,0.2272727272727273,0.005050505050505083,35,34,-1,0.9111111111111111,0.7272727272727273,-0.1838383838383838,35.4979681,128.7270165
198,197,44,43,0.2272727272727273,0.2325581395348837,0.005285412262156397,34,33,-1,0.7272727272727273,0.7209302325581395,-0.00634249471458781,36.9281504,127.7593581
199,198,43,42,0.2325581395348837,0.23809523809523814,0.005537098560354448,33,32,-1,0.7209302325581395,0.7142857142857143,-0.006644518272425182,36.621601,128.1515787
200,199,42,41,0.23809523809523814,0.2195121951219512,-0.018583042973286945,32,32,0,0.7142857142857143,0.7073170731707317,-0.006968641114982632,37.2165826,126.7635514
201,200,41,40,0.2195121951219512,0.22499999999999998,0.005487804878048785,32,31,-1,0.7073170731707317,0.725,0.01768292682926831,35.5535355,129.3611561
202,201,40,39,0.22499999999999998,0.23076923076923073,0.005769230769230749,31,30,-1,0.725,0.7435897435897436,0.018589743589743635,33.5595645,126.8179977
203,202,39,38,0.23076923076923073,0.23684210526315785,0.006072874493927127,30,29,-1,0.7435897435897436,0.7368421052631579,-0.006747638326585759,35.9147051,128.6218117
204,203,38,37,0.23684210526315785,0.2432432432432432,0.006401137980085347,29,28,-1,0.7368421052631579,0.7567567567567568,0.019914651493598945,34.8222635,126.383073
205,204,37,36,0.2432432432432432,0.2222222222222222,-0.02102102102102099,28,28,0,0.7567567567567568,0.75,-0.006756756756756799,37.5891373,126.6072936
206,205,36,35,0.2222222222222222,0.19999999999999996,-0.022222222222222254,28,28,0,0.75,0.7428571428571429,-0.0071428571428571175,37.3154192,126.7907407
207,206,35,34,0.19999999999999996,0.20588235294117652,0.005882352941176561,28,27,-1,0.7428571428571429,0.7647058823529411,0.02184873949579824,33.4958711,126.4684971
208,207,34,33,0.20588235294117652,0.21212121212121215,0.0062388591800356386,27,26,-1,0.7647058823529411,0.7575757575757576,-0.007130124777183555,36.0721067,128.3736587
209,208,33,32,0.21212121212121215,0.1875,-0.024621212121212155,26,26,0,0.7575757575757576,0.75,-0.007575757575757569,37.5053736,126.8171933
210,209,32,31,0.1875,0.19354838709677424,0.006048387096774244,26,25,-1,0.75,0.7741935483870968,0.024193548387096753,35.5378857,129.125702
211,210,31,30,0.19354838709677424,0.19999999999999996,0.006451612903225712,25,24,-1,0.7741935483870968,0.7666666666666667,-0.007526881720430034,36.1415151,128.3014388
212,211,30,29,0.19999999999999996,0.2068965517241379,0.006896551724137945,24,23,-1,0.7666666666666667,0.7586206896551724,-0.008045977011494343,35.9333433,126.9206434
213,212,29,28,0.2068965517241379,0.1785714285714286,-0.028325123152709297,23,23,0,0.7586206896551724,0.75,-0.008620689655172376,37.4918848,126.6507139
214,213,28,27,0.1785714285714286,0.18518518518518523,0.006613756613756627,23,22,-1,0.75,0.5555555555555556,-0.19444444444444442,36.6484342,127.4582594
215,214,27,26,0.18518518518518523,0.1923076923076923,0.00712250712250706,22,21,-1,0.5555555555555556,0.5769230769230769,0.02136752136752129,36.1853004,127.7704953
216,215,26,25,0.1923076923076923,0.19999999999999996,0.007692307692307665,21,20,-1,0.5769230769230769,0.48,-0.09692307692307689,37.4207898,127.9640902
217,216,25,24,0.19999999999999996,0.20833333333333337,0.008333333333333415,20,19,-1,0.48,0.5,0.020000000000000018,36.4690321,127.2717623
218,217,24,23,0.20833333333333337,0.21739130434782605,0.009057971014492683,19,18,-1,0.5,0.5217391304347826,0.021739130434782594,34.8011548,126.4129181
219,218,23,22,0.21739130434782605,0.18181818181818177,-0.035573122529644285,18,18,0,0.5217391304347826,0.2727272727272727,-0.2490118577075099,37.4297363,126.7347855
220,219,22,21,0.18181818181818177,0.04761904761904767,-0.1341991341991341,18,20,2,0.2727272727272727,0.2857142857142857,0.012987012987012991,37.5829941,126.6492748
221,220,21,20,0.04761904761904767,0.050000000000000044,0.0023809523809523725,20,19,-1,0.2857142857142857,0.45,0.1642857142857143,37.2417999,127.4772277
222,221,20,19,0.050000000000000044,0.052631578947368474,0.0026315789473684292,19,18,-1,0.45,0.3684210526315789,-0.08157894736842108,37.2433335,127.3910699
223,222,19,18,0.052631578947368474,0.05555555555555558,0.0029239766081871066,18,17,-1,0.3684210526315789,0.3888888888888889,0.020467836257309968,34.8945303,128.4187096
224,223,18,17,0.05555555555555558,0.05882352941176472,0.0032679738562091387,17,16,-1,0.3888888888888889,0.4117647058823529,0.022875816993464027,35.0877844,128.7991994
225,224,17,16,0.05882352941176472,0.0625,0.003676470588235281,16,15,-1,0.4117647058823529,0.375,-0.03676470588235292,36.9691935,127.2759901
226,225,16,15,0.0625,0.06666666666666665,0.004166666666666652,15,14,-1,0.375,0.4,0.025000000000000022,37.022748,127.8383919
227,226,15,14,0.06666666666666665,0.0714285714285714,0.004761904761904745,14,13,-1,0.4,0.42857142857142855,0.028571428571428525,35.1611599,128.117421
228,227,14,13,0.0714285714285714,0.0,-0.0714285714285714,13,13,0,0.42857142857142855,0.38461538461538464,-0.04395604395604391,37.8442751,126.7894576
229,228,13,12,0.0,0.0,0.0,13,12,-1,0.38461538461538464,0.4166666666666667,0.03205128205128205,37.8685429,127.6907763
230,229,12,11,0.0,0.0,0.0,12,11,-1,0.4166666666666667,0.45454545454545453,0.037878787878787845,36.4964396,127.7396046
231,230,11,10,0.0,0.0,0.0,11,10,-1,0.45454545454545453,0.5,0.04545454545454547,35.2362344,129.1565486
232,231,10,9,0.0,0.0,0.0,10,9,-1,0.5,0.4444444444444444,-0.05555555555555558,37.5566154,126.6395868
233,232,9,8,0.0,0.0,0.0,9,8,-1,0.4444444444444444,0.375,-0.06944444444444442,37.4364191,126.623544
234,233,8,7,0.0,0.0,0.0,8,7,-1,0.375,0.42857142857142855,0.05357142857142855,34.9395571,127.6063631
235,234,7,6,0.0,0.0,0.0,7,6,-1,0.42857142857142855,0.5,0.07142857142857145,35.8247475,127.0729679
236,235,6,5,0.0,0.0,0.0,6,5,-1,0.5,0.4,-0.09999999999999998,37.6810112,126.7385509
237,236,5,4,0.0,0.0,0.0,5,4,-1,0.4,0.5,0.09999999999999998,34.8150588,127.883642
238,237,4,3,0.0,0.0,0.0,4,3,-1,0.5,0.3333333333333333,-0.16666666666666669,37.4151823,127.1154021
239,238,3,2,0.0,0.0,0.0,3,2,-1,0.3333333333333333,0.5,0.16666666666666669,37.8221715,127.7604215
240,239,2,1,0.0,0.0,0.0,2,1,-1,0.5,1.0,0.5,37.0260688,127.0755845
